filename,text,label,label_id,length,log_length
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['In case OntoChem finds a novel and unexpected antiviral use of those Rejected Hit Compounds during this 2-years period, it will notify Anixa about these findings and Anixa has the right of first negotiation during a period of 6 months after this notification.', 'If Anixa decides to not license those uses or compounds for this novel antiviral use, OntoChem is free to develop those molecules further as its own intellectual property without any further restrictions.']",Rofr/Rofo/Rofn,33,75,4.330733340286331
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['Any assignment or transfer of this Agreement in violation of this Section 9.8 will be null and void.', 'OntoChem may engage one or more subcontractors to perform its activities under the Research Plan with the prior written approval of Anixa and provided that, with respect to any such subcontractor, OntoChem will (a) be responsible and liable for the performance of such subcontractor and (b) enter into a written agreement (i) consistent with terms and conditions of this Agreement, including with respect to confidentiality and intellectual property, and (ii) prohibiting such subcontractor from further subcontracting. For clarity, vendors where commercial building blocks or compounds will be purchased are nor regarded as subcontractors.', 'Neither Party may assign or otherwise transfer this Agreement (or any of its rights or obligations hereunder) without the prior written consent of the other Party, except that either Party may assign this Agreement without such consent to an entity that acquires all or substantially all of the business or assets of such Party to which this Agreement relates, whether by merger, consolidation, sale of assets or otherwise.']",Anti-Assignment,3,179,5.19295685089021
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['Within one year following completion of all activities under the Research Plan (the ""Selection Deadline""), Anixa, in good faith consultation with OntoChem, will have the right to select up to two hundred (200) Hit Compounds (each, a ""Selected Hit Compound""), by providing OntoChem with written notice of such Selected Hit Compound(s) (the ""Selection Notice""), and each Selected Hit Compound, along with all Variants of such Selected Hit Compound referenced in the Selection Notice, is hereby designated as a ""Lead Scaffold"" under this Agreement.']",Volume Restriction,39,83,4.430816798843313
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['For each Lead Scaffold, if (a) neither Anixa nor any of its Affiliates, licensees or assignees has dosed the first patient in a human clinical trial for a product incorporating a compound from such Lead Scaffold by the fifth (5th) anniversary of the date of the Selection Notice, or (b) Anixa earlier provides written notice of termination of such Lead Scaffold referencing this Section 4.3, then such Lead Scaffold (each, a ""Terminated Scaffold"") will thereupon cease to be a Lead Scaffold under this Agreement and thereafter, notwithstanding anything to the contrary in this Agreement: (i) Anixa will promptly assign to OntoChem all right, title and interest in and to any patents and patent applications owned by Anixa that claim such Terminated Scaffold (including the composition, use or manufacture thereof) and, following such assignment, OntoChem will exclusively control the filing, prosecution, maintenance and enforcement of such patents and patent applications; (ii) the identity, structure and SAR information of such Terminated Scaffold will be deemed to be the Confidential Information of OntoChem; (iii) Anixa will not owe any further annual fees under Section 3.2 for such Terminated Scaffold; and (iv) this Agreement will otherwise remain in full force and effect.', 'Each Party will assign, and does hereby assign, to the other Party rights with respect to the applicable Inventions as necessary to achieve ownership as provided in Sections 6.2 and 6.3.', 'OntoChem will own, and Anixa hereby assigns to OntoChem, all right, title and interest in and to all Inventions directed to (a) any methods of generating or screening compound libraries and (b) the Rejected Hit Compounds (including the composition, use or manufacture thereof), in the case of this clause (b), effective as of the Selection Deadline (collectively (clauses (a) and (b)), ""OntoChem Inventions"").', 'Anixa will own, and OntoChem hereby assigns to Anixa, all right, title and interest in and to all Inventions other than OntoChem Inventions, including, for clarity, Inventions directed to the Lead Scaffold(s) (including the composition, use or manufacture thereof) (collectively, ""Anixa Inventions"").']",Ip Ownership Assignment,15,334,5.814130531825066
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['OntoChem hereby grants to Anixa a non-exclusive, fully paid-up, royalty-free, perpetual, irrevocable, transferable, worldwide license (with the right to grant and authorize sublicenses through multiple tiers) under any patents which OntoChem or any of its Affiliates own or control during the term of this Agreement, to make, have made, use, sell, offer for sale and import the Lead Scaffold(s) and products that incorporate compounds from the Lead Scaffold(s).']",License Grant,18,68,4.23410650459726
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['OntoChem hereby grants to Anixa a non-exclusive, fully paid-up, royalty-free, perpetual, irrevocable, transferable, worldwide license (with the right to grant and authorize sublicenses through multiple tiers) under any patents which OntoChem or any of its Affiliates own or control during the term of this Agreement, to make, have made, use, sell, offer for sale and import the Lead Scaffold(s) and products that incorporate compounds from the Lead Scaffold(s).']",Affiliate License-Licensor,1,68,4.23410650459726
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['OntoChem hereby grants to Anixa a non-exclusive, fully paid-up, royalty-free, perpetual, irrevocable, transferable, worldwide license (with the right to grant and authorize sublicenses through multiple tiers) under any patents which OntoChem or any of its Affiliates own or control during the term of this Agreement, to make, have made, use, sell, offer for sale and import the Lead Scaffold(s) and products that incorporate compounds from the Lead Scaffold(s).']",Irrevocable Or Perpetual License,16,68,4.23410650459726
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"['In addition, if this Agreement is terminated prior to completion of the Research Program, OntoChem will promptly furnish to Anixa any Deliverable or other work product generated to date and not previously provided to Anixa, including work in process.', 'Each Party will retain such records for at least three (3) years following expiration or termination of this Agreement or such longer period as may be required by applicable law or regulation.']",Post-Termination Services,29,71,4.276666119016055
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"[""These records will be available for inspection during regular business hours upon reasonable notice by Anixa, or its duly authorized representative, at Anixa's expense, for three (3) years following the end of the calendar year in which such expenses are invoiced."", ""Each Party will provide the other Party with the right to inspect such records, and upon request will provide copies of all such records, to the extent reasonably required for the exercise or performance of such other Party's rights or obligations under this Agreement, provided that any information disclosed under this Section 2.7 will be subject to the terms and conditions of Section 5.""]",Audit Rights,4,105,4.663439094112067
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,['Financial reimbursements claimed according to such indemnification shall not exceed payments received by OntoChem under this contract.'],Cap On Liability,5,17,2.8903717578961645
ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT.PDF,"[""Each Party will maintain liability insurance, with reputable and financially secure insurance carriers, at levels consistent with industry standards based upon such Party's respective activities and indemnification obligations under this Agreement. Upon request, each Party will furnish to the other Party certificates issued by the applicable insurance company(ies) evidencing such insurance.""]",Insurance,14,51,3.9512437185814275
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,['COLLABORATION AGREEMENT'],Document Name,9,2,1.0986122886681098
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['LIFE TECHNOLOGIES CORPORATION', 'Life Technologies', 'BIOCEPT, INC.', 'Biocept']",Parties,28,8,2.1972245773362196
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['November 2, 2012']",Agreement Date,2,3,1.3862943611198906
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['November 2, 2012']",Effective Date,10,3,1.3862943611198906
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['The term of this Agreement will commence on the Effective Date and continue for a period of three (3) years after the Effective Date (the ""Initial Term"").']",Expiration Date,12,27,3.332204510175204
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['This Agreement and any disputes, claims, or actions related thereto shall be governed by and construed in accordance with the laws of the State of California, USA, without regard to the conflicts of law provisions thereof.']",Governing Law,13,36,3.6109179126442243
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['Life Technologies will be authorized to perform the Professional Component of all Tests sold by the parties, although Biocept may engage other groups in promotion, marketing and performance arrangements for the Tests, at the discretion of Biocept.']",Competitive Restriction Exception,7,37,3.6375861597263857
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['Biocept will have sole responsibility for performing the Technical Component of all Tests sold by the parties, until and unless Life Technologies obtains the right from Biocept to independently develop its own Tests in accordance with all applicable FDA regulatory requirements, as provided for in Section 7.1.']",Exclusivity,11,47,3.871201010907891
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['Both parties shall have the right to terminate this Agreement at any time, for any or for no reason, upon one hundred twenty (120) days written notice to the other party.']",Termination For Convenience,35,31,3.4657359027997265
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['Biocept will provide notice to Life Technologies on December 31, 2012 if the conditions for the option apply, and if Life Technologies delivers written notice of exercise of such right of negotiation to Biocept on or before January 15, 2013, the parties will negotiate in good faith to conclude a license agreement no later than February 28, 2013.', 'Biocept grants to Life Technologies a non-exclusive option, exercisable during the two (2) year period beginning on the Effective Date, to develop plans, and negotiate with Biocept, for the co-development with Biocept of such systems for the Assay, employing or based on Biocept technologies.', 'If Biocept does not obtain at least ten million dollars ($10,000,000) in equity financing by December 31, 2012, then Life Technologies shall have the non-exclusive option, exercisable by written notice to Biocept given no later than January 15, 2013, to negotiate with Biocept for a license (unless the parties mutually agree to a different transaction structure) to all necessary Intellectual Property<omitted>Rights and know-how to independently commercialize the Assay in accordance with applicable Laws.']",Rofr/Rofo/Rofn,33,175,5.170483995038151
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['In the event a party undergoes a Change of Control Event as defined in Section 14.5, the other party may terminate the Agreement upon thirty (30) days written notice to the party undergoing the Change of Control.']",Change Of Control,6,37,3.6375861597263857
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['Except as expressly provided hereunder, neither this Agreement nor any rights or obligations hereunder may be assigned or otherwise transferred by either party without the prior written consent of the other party (which consent shall not be unreasonably withheld); provided, however, that either party may assign this Agreement and its rights and obligations hereunder without the other party\'s consent in connection with the transfer or sale of all or substantially all of the business of such party to which this Agreement relates to a Third Party, whether by merger, sale of stock, sale of assets or otherwise (a ""Change of Control Event"").', 'Any assignment not in accordance with this Agreement shall be void.']",Anti-Assignment,3,113,4.736198448394496
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['To the extent that either party owns Intellectual Property Rights to specific biomarkers, targets, kits, dyes or technology utilized in the Assay other than for the capture and detection of CTCs, it will, to the extent it is able, grant during the Term of the Agreement, a non-exclusive license to the other party to practice these Intellectual Property Rights for the Assay.', 'If Biocept does not obtain at least ten million dollars ($10,000,000) in equity financing by December 31, 2012, then Life Technologies shall have the non-exclusive option, exercisable by written notice to Biocept given no later than January 15, 2013, to negotiate with Biocept for a license (unless the parties mutually agree to a different transaction structure) to all necessary Intellectual Property<omitted>Rights and know-how to independently commercialize the Assay in accordance with applicable Laws.', 'Upon the terms and conditions set forth in this Agreement, Biocept hereby grants Life Technologies during the Term the non-exclusive right, as further defined in Section 2.3, to promote the Tests in the Territory and to perform the Professional Component of the Tests sold by the parties in the Territory, in accordance with the terms of this Agreement.', ""The parties hereby grant to each other non-exclusive, fully-paid, royalty-free licenses to utilize the other party's trademarks, as follows:\n\n(a) Biocept Trademarks. To facilitate the promotion and performance of Tests, during the Term Biocept hereby grants Life Technologies a non-exclusive, royalty-free, non-transferable license to use the Biocept Trademarks solely for<omitted>use in connection with the promotion and performance of the Tests in the Territory."", ""To the extent any Development owned by Life Technologies relates directly to the practice of, or constitutes an improvement to, the Assay, Life Technologies hereby grants to Biocept, during the Term of this Agreement, and, except in the case of termination of this Agreement by Life Technologies for Biocept's uncured material breach, after expiration or termination of this Agreement, a non-exclusive, worldwide, royalty-free, fully-paid license, including the right to sublicense, under Life Technologies' Intellectual Property Rights in such Developments, solely to develop, make, have made, use, sell, have sold, offer for sale, import, perform and provide the Assay."", 'To the extent that either party has licensed or will license Intellectual Property Rights from Third Parties related to specific biomarkers, targets, kits, dyes or technology utilized in the Assay other than for the capture and detection of CTCs, it will, to the extent it is able, grant, during the Term of the Agreement, a non-exclusive license to the other party, or ensure that the<omitted>other party is covered under its license, to practice these Intellectual Property Rights for the Assay.', 'To facilitate the promotion and performance of Tests, during the Term Life Technologies hereby grants Biocept a non-exclusive, royalty-free, non-transferable license to use the Life Technologies Trademarks solely for use in connection with the promotion and performance of the Tests in the Territory.', ""To the extent any Development owned by Biocept relates directly to the practice of, or constitutes an improvement to, the Assay, Biocept hereby grants to Life Technologies, during the Term of this Agreement, a non-exclusive license under Biocept's Intellectual Property Rights in such Development, solely to promote the Assay in the Territory and to perform the Professional Component of the Assay sold by the parties in the Territory, in accordance with the terms of this Agreement.""]",License Grant,18,552,6.315358001522335
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['To facilitate the promotion and performance of Tests, during the Term Life Technologies hereby grants Biocept a non-exclusive, royalty-free, non-transferable license to use the Life Technologies Trademarks solely for use in connection with the promotion and performance of the Tests in the Territory.', 'To facilitate the promotion and performance of Tests, during the Term Biocept hereby grants Life Technologies a non-exclusive, royalty-free, non-transferable license to use the Biocept Trademarks solely for<omitted>use in connection with the promotion and performance of the Tests in the Territory.']",Non-Transferable License,26,84,4.442651256490317
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"[""To the extent any Development owned by Life Technologies relates directly to the practice of, or constitutes an improvement to, the Assay, Life Technologies hereby grants to Biocept, during the Term of this Agreement, and, except in the case of termination of this Agreement by Life Technologies for Biocept's uncured material breach, after expiration or termination of this Agreement, a non-exclusive, worldwide, royalty-free, fully-paid license, including the right to sublicense, under Life Technologies' Intellectual Property Rights in such Developments, solely to develop, make, have made, use, sell, have sold, offer for sale, import, perform and provide the Assay.""]",Irrevocable Or Perpetual License,16,98,4.59511985013459
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"[""To the extent any Development owned by Life Technologies relates directly to the practice of, or constitutes an improvement to, the Assay, Life Technologies hereby grants to Biocept, during the Term of this Agreement, and, except in the case of termination of this Agreement by Life Technologies for Biocept's uncured material breach, after expiration or termination of this Agreement, a non-exclusive, worldwide, royalty-free, fully-paid license, including the right to sublicense, under Life Technologies' Intellectual Property Rights in such Developments, solely to develop, make, have made, use, sell, have sold, offer for sale, import, perform and provide the Assay.""]",Post-Termination Services,29,98,4.59511985013459
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['NEITHER PARTY SHALL BE ENTITLED TO RECOVER FROM THE OTHER PARTY ANY SPECIAL, INCIDENTAL, CONSEQUENTIAL OR PUNITIVE DAMAGES IN CONNECTION WITH THIS AGREEMENT OR ANY LICENSE GRANTED HEREUNDER; provided, however, that this Section shall neither (a) apply to any liability for damages arising from breach of any obligations of confidentiality under Article 10, nor (b) limit the indemnification obligations of the parties arising under Article 12 of this Agreement.']",Uncapped Liability,37,69,4.248495242049359
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['NEITHER PARTY SHALL BE ENTITLED TO RECOVER FROM THE OTHER PARTY ANY SPECIAL, INCIDENTAL, CONSEQUENTIAL OR PUNITIVE DAMAGES IN CONNECTION WITH THIS AGREEMENT OR ANY LICENSE GRANTED HEREUNDER; provided, however, that this Section shall neither (a) apply to any liability for damages arising from breach of any obligations of confidentiality under Article 10, nor (b) limit the indemnification obligations of the parties arising under Article 12 of this Agreement.']",Cap On Liability,5,69,4.248495242049359
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"['Each party shall provide a certificate of insurance (or evidence of self-insurance) evidencing such coverage to the other party upon request.', 'Each party, at its own expense, shall maintain product liability and other appropriate insurance (or self- insure) in an amount consistent with industry standards during the Term and shall name the other party as an additional insured with respect to such insurance.']",Insurance,14,63,4.1588830833596715
BIOCEPTINC_08_19_2013-EX-10-COLLABORATION AGREEMENT.PDF,"[""Without limiting the generality of the foregoing, Biocept owns, and Life Technologies acknowledges Biocept's ownership of, (i) the Assay and the Selector technology, and (ii) all Intellectual Property Rights in the Assay and the Selector technology, and Life Technologies agrees that it shall not do or suffer to be done any act or thing or undertake any action anywhere that in any manner might infringe, or impair the validity, scope, or title of Biocept in the Assay, the Selector technology or Intellectual Property Rights owned by Biocept.""]",Covenant Not To Sue,8,87,4.477336814478207
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",['COLLABORATION AGREEMENT'],Document Name,9,2,1.0986122886681098
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['Capsugel US, LLC', 'CARDAX and CAPSUGEL are each a ""Party"" and together constitute the ""Parties""', 'CARDAX', 'Cardax, Inc.', 'CAPSUGEL']",Parties,28,19,2.995732273553991
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",['18t h day of August 2014'],Agreement Date,2,6,1.9459101490553132
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",['18t h day of August 2014'],Effective Date,10,6,1.9459101490553132
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF",['This Agreement shall be governed by and interpreted in accordance under the laws of the State of New York.'],Governing Law,13,19,2.995732273553991
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['During the Term, each Party hereby provides a worldwide, exclusive, royalty free, perpetual license of such Intellectual Property Rights for use by each licensee in its business in connection with the development and marketing and commercialization of the Product.']",Exclusivity,11,39,3.6888794541139363
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['Neither Party may assign this Agreement without the prior written consent of the other Party; provided, however that either Party may assign in connection with a merger or sale of all or substantially all of its stock or assets, provided the assignee agrees to be bound by all of the terms and conditions of this Agreement.']",Anti-Assignment,3,56,4.04305126783455
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['CAPSUGEL shall pay to CARDAX a royalty equal to [***] of the Adjusted Net Sales (""Royalty Payment"") within [***] after the end of [***].']",Revenue/Profit Sharing,32,24,3.2188758248682006
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['The Parties will jointly own all inventions and other Intellectual Property Rights jointly made under this Agreement that are directly resulting from work conducted under this Agreement in accordance with the Development Plan and related specifically to the Product or the Compound Formulation, including any patents, patent applications and other Intellectual Property Rights related to such inventions, if any, unless otherwise expressly set forth herein.']",Joint Ip Ownership,17,65,4.189654742026425
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['During the Term, each Party hereby provides a worldwide, exclusive, royalty free, perpetual license of such Intellectual Property Rights for use by each licensee in its business in connection with the development and marketing and commercialization of the Product.', 'In the event that CAPSUGEL reasonably determines that the development of the Compound Formulation is not feasible with Commercially Reasonable Efforts in accordance with the Development Plan, with such changes as reasonably requested by CAPSUGEL, then CAPSUGEL may discontinue the development of the Compound Formulation and Product and terminate this Agreement, in which case, CARDAX shall have the right to license the Intellectual Property Rights as provided in Section 4.']",License Grant,18,109,4.700480365792417
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","[""In the event of termination of this Agreement for whatever cause, in addition to the other obligations of the Parties hereunder, each Party shall return to the other Party or to the other Party's designee no later than thirty (30) days after the effective date of termination all of such other Party's property, including all proprietary information, in its possession, except to the extent required to be retained by law or to comply with such Party's continuing obligations hereunder."", 'CAPSUGEL agrees to retain all such Records for a period of five (5) years after the expiration of the Term or after termination of this Agreement.']",Post-Termination Services,29,105,4.663439094112067
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['CARDAX has the right, upon reasonable prior notice and during normal business hours, to inspect and examine such Records.', ""CARDAX shall have the right to audit CAPSUGEL's facilities, quality systems and records from time to time upon reasonable notice and CARDAX shall have the right to have a third party accounting firm, subject to a non-disclosure agreement, audit CAPSUGEL's financials as they relate to Net Sales and Adjusted Net Sales.""]",Audit Rights,4,70,4.2626798770413155
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","[""Except in the event of (i) a Party's gross negligence or willful misconduct and/or (ii) a Party's breach of its confidentiality obligation, the total liability of one Party to the other Party (and its Affiliates) arising out of or in connection with this Agreement or the Products, whether in contract, tort (including negligence), statute or otherwise, shall, to the maximum extent permitted by Applicable Law, be limited to the amount of revenues it receives under this Agreement.""]",Uncapped Liability,37,77,4.356708826689592
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","[""Except in the event of (i) a Party's gross negligence or willful misconduct and/or (ii) a Party's breach of its confidentiality obligation, the total liability of one Party to the other Party (and its Affiliates) arising out of or in connection with this Agreement or the Products, whether in contract, tort (including negligence), statute or otherwise, shall, to the maximum extent permitted by Applicable Law, be limited to the amount of revenues it receives under this Agreement."", 'IN NO EVENT SHALL EITHER PARTY BE LIABLE FOR ANY CONSEQUENTIAL, SPECIAL OR PUNITIVE DAMAGES OR LOST PROFITS ARISING UNDER OR RELATING TO THIS AGREEMENT. Exc']",Cap On Liability,5,103,4.6443908991413725
"CARDAX,INC_08_19_2014-EX-10.1-COLLABORATION AGREEMENT.PDF","['During the Term and for a period of two (2) years after the termination of the Agreement or the expiry date of the last batch manufactured whichever is later, thereafter, each Party shall obtain and maintain, at its sole expense adequate product liability insurance for the Product as it reasonably deems necessary and appropriate. Evidence of coverage, in the form of certificates of insurance, shall be provided promptly upon registration of the Product in given countries and as reasonably requested thereafter.']",Insurance,14,81,4.406719247264253
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,['Cooperation Agreement'],Document Name,9,2,1.0986122886681098
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['Party A', 'Beike Internet Security Technology Co., Ltd.', 'Baidu Online Network Technology (Beijing) Co., Ltd.', 'Party B']",Parties,28,17,2.8903717578961645
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,['April 2013'],Agreement Date,2,2,1.0986122886681098
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['This Agreement is effective on the day of May 1, 2013 and the effective term is the same as the Cooperation Term.', 'This Agreement is effective from the date of its date of signature and chop, and any other agreement between the parties regarding to matters which are similar to the cooperation contents hereunder shall be terminated automatically.']",Effective Date,10,58,4.07753744390572
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['This Agreement is effective on the day of May 1, 2013 and the effective term is the same as the Cooperation Ter', 'The Cooperation Term of the parties shall be two years from May 1, 2013 to April 30, 2015.']",Expiration Date,12,40,3.713572066704308
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['One month prior to the expiry of the Cooperation Term, the parties may further negotiate the cooperation forms, if fails, this Agreement will be terminated upon expiry.']",Renewal Term,31,27,3.332204510175204
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['The execution, validity, construction, enforcement and the settlement of any disputes herefrom shall be governed by PRC Laws.']",Governing Law,13,18,2.9444389791664403
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['During the cooperation between the parties, Party A agrees not to enter into any form of cooperation with Qihoo 360, unless PartyA needs such cooperation with Qihoo 360 for business or technology and Party B has provided its prior consent.']",Competitive Restriction Exception,7,40,3.713572066704308
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['During the cooperation between the parties, Party A agrees not to enter into any form of cooperation with Qihoo 360, unless PartyA needs such cooperation with Qihoo 360 for business or technology and Party B has provided its prior consent.', 'All act which may damage the right of user of Baidu promotion, damage user experience, disturb market cooperation order of the Union, adversely affect Baidu product and business reputation of Baidu, constitute unfair competition against Baidu or violate legal right of Baidu are forbidden by the Union, including but not limited to:<omitted>6. Mix of competing business\n\nAmend the pattern of the Union product or competing business to mislead users.']",Non-Compete,24,108,4.6913478822291435
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['All act which may damage the right of user of Baidu promotion, damage user experience, disturb market cooperation order of the Union, adversely affect Baidu product and business reputation of Baidu, constitute unfair competition against Baidu or violate legal right of Baidu are forbidden by the Union, including but not limited to:<omitted>5. Breach of exclusivity clause\n\nBreach the exclusivity agreement with Baidu to engage in competing business.']",Exclusivity,11,66,4.204692619390966
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['The Actual Revenues of the parties arising from the Baidu promotion services in the search results pages shall be dividedproportionately, and Party A shall bear the taxes payable on its own share of revenues:\n\n (1) The address bar, search bar, homepage/blank page of Cheetah Browser shall use Baidu Search as default search engineservice;\n\n (2) The default traffic shall mean the default traffic of the website address site and the traffic of the Cheetah Browser;\n\n (3) The monthly average daily non-default traffic shall not exceed the default traffic. If it does, then the traffic in excess willnot form part of the basis for calculating the share of revenues;\n\n (4) If the default traffic is lower than ***, the share of revenues for the non-default traffic is ***%, and the share of revenuesfor the default traffic is ***%;\n\n (5) If the default traffic is more than ***, the share of revenues for the non-default traffic is ***%, and the share of revenuesfor the default traffic is ***%;\n\n (6) If the default traffic is more than ***, the share of revenues for the non-default traffic is ***%, and the share of revenuesfor the default traffic is ***%;<omitted>(7) If the default traffic is more than ***, the share of revenues for the non-default traffic is ***%, and the share of revenuesfor the default traffic is ***%;\n\n (8) If the default traffic is more than ***, the share of revenues for the non-default traffic is ***%, and the share of revenuesfor the default traffic is ***%; and\n\n (9) If the default traffic is more than ***, the share of revenues for the non-default traffic is ***%, and the share of revenuesfor the default traffic is ***%.']",Revenue/Profit Sharing,32,281,5.641907070938114
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"['In addition, Party A shall not use the functions and information provided by Party B to carry out any commercial activities.']",License Grant,18,21,3.091042453358316
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,['Party A shall not assign to any third party the functions and contents used in the website column(s) that are made the subject matter of this cooperation agreement.'],Non-Transferable License,26,28,3.367295829986474
CHEETAHMOBILEINC_04_22_2014-EX-10.43-Cooperation Agreement.PDF,"[""In the event that Party B breaches this covenant, Party A has the right to terminate this Agreement at any time and require Party B to pay 30% of Party A's share of revenues as liquidated damages.""]",Liquidated Damages,19,37,3.6375861597263857
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF",['Cooperation Agreement ('],Document Name,9,3,1.3862943611198906
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF","['Marathon Partners LUX Fund, L.P.', 'collectively, the ""Marathon Parties""', 'Cibelli Research & Management, LLC', 'Marathon Focus Fund L.P.', 'Marathon Partners', 'Marathon Partners L.P.', 'each of the Company, on the one hand, and the Marathon Parties, on the other hand, a ""Party"" to this Agreement, and collectively, the ""Parties""', 'e.l.f. Beauty, Inc.', 'the ""Company""', 'Mario Cibelli', 'Marathon Partners Equity Management, LLC']",Parties,28,60,4.110873864173311
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF","['July 1, 2020']",Agreement Date,2,3,1.3862943611198906
"ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF","['Unless earlier terminated as provided in this Agreement, upon the expiration of the Support Period, this Agreement shall immediately and automatically terminate in its entirety and no Party shall have any further rights or obligations under this Agreement; provided, however, (i) that this Section 8 shall survive any such termination and (ii) no Party shall be released from any breach of this Agreement that occurred prior to the termination of this Agreement.']",Expiration Date,12,72,4.290459441148391
